runtime_minutes,director_name,movie_averageRating,movie_numerOfVotes,approval_Index,production_year,month_sin,month_cos,number_of_professions,age,Production budget $,Domestic gross $,Worldwide gross $,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,cluster
119.0,1e-10,6.3,217013.0,5.563809894034954,2018,1.0,6.123233995736766e-17,3,1,90000000.0,58250803.0,273477501.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
120.0,645.0,6.1,456977.0,5.7172124919319725,2017,1e-10,0.8660254037844384,3,1,300000000.0,229024295.0,655945209.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192.0,438.0,7.1,31552.0,5.279743508915557,1995,1e-10,1.0,3,1,45000000.0,13668249.0,34668249.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127.0,371.0,6.4,28589.0,4.699772334143921,2003,1e-10,0.5000000000000001,3,2,60000000.0,4426297.0,11427090.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93.0,434.0,7.1,17795.0,4.980564490022578,2013,1e-10,1e-10,3,0,18000000.0,3419967.0,9082906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150.0,495.0,6.0,170757.0,5.186766335076952,2014,1e-10,1.0,3,2,140000000.0,65014513.0,268314513.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126.0,360.0,7.6,13059.0,5.167562416253536,2022,1e-10,1.0,3,1,50000000.0,62802303.0,104002303.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99.0,1e-10,3.6,3979.0,2.0636247251713105,1982,1.2246467991473532e-16,1e-10,3,1,18000000.0,5675599.0,5675599.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,137.0,6.4,100369.0,5.291118990299725,2013,1e-10,1e-10,3,0,135000000.0,83028130.0,286896578.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
84.0,1e-10,4.2,2157.0,2.240319765198823,1998,0.49999999999999994,1e-10,3,0,13000000.0,8064972.0,8064972.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97.0,392.0,6.6,13723.0,4.494357546889233,2004,1e-10,1e-10,3,1,6500000.0,1029017.0,1038228.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101.0,390.0,5.0,47451.0,3.8292530915043423,2010,0.49999999999999994,0.8660254037844387,3,2,48000000.0,60022256.0,112610386.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94.0,637.0,6.4,10657.0,4.235104945494124,2003,1e-10,0.5000000000000001,3,2,5800000.0,230312.0,421021.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,618.0,6.4,13357.0,4.341440921211453,1963,1e-10,0.5000000000000001,3,0,1000000.0,37600000.0,37600000.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99.0,1e-10,6.0,7301.0,3.795212486097031,2017,1e-10,0.5000000000000001,3,2,6500000.0,21885107.0,61294644.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,617.0,6.6,8865.0,4.282170549437929,1999,1.0,6.123233995736766e-17,3,0,14000000.0,4741987.0,4741987.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122.0,412.0,7.1,25474.0,5.16796465665877,1970,1.2246467991473532e-16,1e-10,3,0,18000000.0,24911670.0,24911670.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.0,1e-10,4.8,39629.0,3.607192748305444,2011,0.8660254037844386,0.5000000000000001,3,0,16000000.0,37300107.0,52545707.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
126.0,596.0,7.5,381676.0,6.960255398028092,1989,1.2246467991473532e-16,1e-10,3,0,35000000.0,251188924.0,411348924.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
76.0,1e-10,5.5,23380.0,3.938934056859777,2005,1e-10,1e-10,3,2,35000000.0,19478106.0,64188387.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,149.0,4.8,36903.0,3.582023593373736,2016,0.8660254037844387,1e-10,3,2,900000.0,9097072.0,9097072.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106.0,1e-10,7.4,259289.0,6.655192006300018,2016,1.2246467991473532e-16,1e-10,3,2,20000000.0,56245075.0,208064908.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
103.0,465.0,5.8,28360.0,4.243377773698219,2018,1e-10,1.0,3,2,15700000.0,39282227.0,63288854.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137.0,80.0,7.7,82823.0,6.283798235801821,2015,1e-10,0.5000000000000001,3,0,6000000.0,90777.0,90777.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,1e-10,5.2,715.0,2.382664027713847,2016,1e-10,1.0,3,2,3000000.0,321910.0,421404.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94.0,307.0,5.2,14595.0,3.536615049013137,2002,1.0,6.123233995736766e-17,3,1,26000000.0,36985501.0,38788828.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,17.0,6.6,27764.0,4.836540752186794,1966,1e-10,1e-10,3,2,3000000.0,13000000.0,13000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
88.0,1e-10,3.5,73181.0,2.752492906816765,2013,0.8660254037844387,1e-10,1,2,20000000.0,32015787.0,78613981.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111.0,219.0,6.2,152724.0,5.31314059946478,1990,1e-10,1.0,3,1,26000000.0,91457688.0,202000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107.0,1e-10,5.5,61322.0,4.329133510030674,1989,1.2246467991473532e-16,1e-10,3,2,30000000.0,52210049.0,70200000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,634.0,7.0,395667.0,6.505991150846731,2010,1e-10,1e-10,3,2,8000000.0,58401464.0,76200721.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130.0,1e-10,7.9,698755.0,7.6899940298307055,2019,1e-10,0.8660254037844384,3,1,40000000.0,165364060.0,312898746.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95.0,237.0,6.4,186116.0,5.581895657856025,2012,0.8660254037844386,0.5000000000000001,3,0,15000000.0,54333290.0,128955898.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
100.0,594.0,5.4,23939.0,3.8743077092121423,2009,0.49999999999999994,0.8660254037844387,3,0,35000000.0,73178547.0,122357172.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99.0,190.0,5.4,1180.0,2.6784202661336027,1976,0.49999999999999994,0.8660254037844387,3,2,1200000.0,887000.0,887000.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,1e-10,4.9,38067.0,3.670591375531136,2012,0.8660254037844387,1e-10,3,0,20000000.0,3763583.0,25361206.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154.0,1e-10,6.7,6868.0,4.223228953686062,1963,0.49999999999999994,1e-10,1,2,17000000.0,10000000.0,10000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,475.0,5.4,63224.0,4.260160922101073,2012,1e-10,0.8660254037844384,3,1,15000000.0,15634090.0,22018988.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,381.0,7.4,342407.0,6.806581631590318,1996,1.2246467991473532e-16,1e-10,3,0,75000000.0,134069511.0,336069511.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
90.0,1e-10,5.0,21713.0,3.541653024296857,2009,1.0,6.123233995736766e-17,1,2,6000000.0,4543320.0,4713059.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138.0,451.0,7.1,177317.0,6.181534715545045,2012,1e-10,1e-10,3,1,37500000.0,16247159.0,29044338.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,301.0,7.4,280319.0,6.697651369676148,2016,0.8660254037844387,1e-10,3,1,175000000.0,364001123.0,953535821.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.0,252.0,6.5,102956.0,5.388022906745597,2008,1.0,6.123233995736766e-17,3,0,21000000.0,24850922.0,39319801.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108.0,1e-10,5.9,9707.0,3.853407109784773,2010,1.0,6.123233995736766e-17,3,2,7000000.0,46488.0,46488.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105.0,628.0,6.2,62992.0,4.909149102565103,1990,1.2246467991473532e-16,1e-10,3,1,47000000.0,103738726.0,162738726.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
143.0,17.0,6.2,18642.0,4.353726135834791,1969,1e-10,1.0,3,2,4000000.0,6000000.0,6000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121.0,531.0,7.4,824625.0,7.285119362669507,2002,0.49999999999999994,1e-10,3,1,139000000.0,403706375.0,821706375.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
125.0,243.0,6.4,217701.0,5.655707338098316,2022,1e-10,0.5000000000000001,2,1,200000000.0,168152111.0,391261706.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91.0,128.0,6.5,115391.0,5.442553841944888,2012,1e-10,1e-10,3,1,35000000.0,20275446.0,31393201.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144.0,1e-10,7.5,35181.0,5.64469628349181,1970,1e-10,1e-10,1,2,25000000.0,29548291.0,29548291.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111.0,1e-10,7.1,9760.0,4.6668080238873815,2004,1e-10,1.0,3,0,10000000.0,228524.0,290875.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,617.0,6.0,26730.0,4.368116108423124,2001,1.0,6.123233995736766e-17,3,1,23000000.0,27338033.0,38684906.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126.0,596.0,7.1,309631.0,6.472733137690769,1992,1.2246467991473532e-16,1e-10,3,0,80000000.0,162833635.0,266824291.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
93.0,1e-10,7.7,257323.0,6.9260295618092,1982,1e-10,0.5000000000000001,3,1,14000000.0,47212904.0,125212904.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
126.0,208.0,6.7,220293.0,5.932832650667543,2017,0.49999999999999994,1e-10,3,1,175000000.0,39175066.0,139630336.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
91.0,144.0,5.9,49007.0,4.556254095702942,2020,1e-10,1e-10,3,2,25000000.0,3439660.0,6255630.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139.0,411.0,6.4,23532.0,4.608110320544359,2007,1e-10,0.8660254037844384,3,2,45000000.0,4617608.0,31077418.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91.0,458.0,7.2,108276.0,6.009157779003339,1997,1e-10,1e-10,3,0,3500000.0,45950122.0,261249383.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111.0,127.0,6.9,343866.0,6.3399286947715385,2008,1e-10,1e-10,3,0,26000000.0,87341380.0,102404019.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
84.0,57.0,5.9,25807.0,4.277862666000249,2006,1e-10,0.8660254037844384,3,1,4000000.0,4630045.0,4630045.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0,530.0,7.9,85967.0,6.472093689057848,1969,1.2246467991473532e-16,1e-10,3,1,6000000.0,509424.0,509424.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.0,1e-10,4.5,41456.0,3.3884265102612217,2017,0.8660254037844386,0.5000000000000001,3,1,25000000.0,27793018.0,82917283.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
127.0,130.0,7.3,281277.0,6.607193518609165,2022,1e-10,1e-10,3,2,85900000.0,103368602.0,238875556.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
138.0,501.0,7.7,268479.0,6.950073356951282,1992,1e-10,1.0,3,1,33000000.0,141340178.0,236500000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
135.0,520.0,6.4,51301.0,4.975090685917699,1996,1e-10,1e-10,3,1,45000000.0,53854588.0,75854588.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112.0,329.0,4.9,64072.0,3.858298552223668,2008,1e-10,0.5000000000000001,3,2,11000000.0,90559416.0,274392880.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
139.0,1e-10,8.0,58231.0,6.326400776915774,2014,1e-10,0.8660254037844384,3,0,4900000.0,3498695.0,17536004.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,1e-10,7.2,38470.0,5.460979555724573,2019,1e-10,0.8660254037844384,3,1,3500000.0,3012615.0,3415721.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,1e-10,6.7,28076.0,4.917327782774274,1956,1e-10,0.5000000000000001,1,2,6000000.0,42000000.0,42000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,1e-10,4.7,4285.0,2.7600783186455926,2003,0.8660254037844387,1e-10,3,2,9000000.0,6126237.0,12657377.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108.0,1e-10,7.1,9242.0,4.638320332980915,1992,0.8660254037844387,1e-10,3,0,5000000.0,1526697.0,1526697.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92.0,1e-10,5.1,32106.0,3.7618882080535294,2012,0.8660254037844387,1e-10,1,2,30000000.0,44338224.0,54052249.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,434.0,5.7,31134.0,4.207079858410894,2009,1e-10,1.0,3,0,20000000.0,15988876.0,23661038.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,82.0,5.8,11778.0,3.868385467876856,2019,0.49999999999999994,0.8660254037844387,3,2,15000000.0,14998027.0,15364632.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,597.0,5.9,19073.0,4.146605052966129,2020,1e-10,1e-10,3,2,60000000.0,4810790.0,4810790.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,631.0,6.8,474440.0,6.407176660899005,2014,1e-10,1e-10,3,0,34000000.0,102427862.0,348319861.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
96.0,1e-10,6.6,63604.0,5.239068531629156,2018,1e-10,1e-10,3,1,51000000.0,35851379.0,99624873.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,7.9,685948.0,7.679241984349807,2001,0.49999999999999994,1e-10,1,2,50000000.0,267655011.0,491812794.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91.0,1e-10,6.0,56236.0,4.6964540702942354,2009,1e-10,0.8660254037844384,1,2,60000000.0,42194060.0,108996113.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
114.0,1e-10,6.0,136324.0,5.087348534601951,2001,1e-10,0.8660254037844384,1,2,40000000.0,70836296.0,70836296.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,42.0,7.1,85340.0,5.799518074826841,1997,1e-10,1.0,3,1,15000000.0,43057470.0,64252038.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,1e-10,6.7,24916.0,4.858466735548904,2011,1e-10,1.0,3,1,7500000.0,3014696.0,8539003.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,231.0,6.5,83951.0,5.290429607948114,2006,1.0,6.123233995736766e-17,3,0,15250000.0,7802450.0,12930343.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
131.0,304.0,6.9,338301.0,6.331645573336303,2004,1e-10,0.8660254037844384,3,1,100000000.0,173005002.0,331323410.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
110.0,1e-10,6.9,24675.0,5.002496461235394,2010,1e-10,0.5000000000000001,3,1,10000000.0,152857.0,355919.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,525.0,6.0,55127.0,4.6876614752261005,2019,1.0,6.123233995736766e-17,3,1,25000000.0,5958315.0,9363210.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
150.0,20.0,6.5,214204.0,5.738393132395458,2008,0.49999999999999994,1e-10,3,1,225000000.0,141621490.0,417341288.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
138.0,322.0,6.7,64518.0,5.327479168021242,2002,1e-10,1e-10,3,1,90000000.0,35168966.0,65716126.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
120.0,205.0,7.0,275284.0,6.319155461366954,2008,1e-10,1e-10,3,1,82500000.0,75986503.0,160388063.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
96.0,347.0,6.2,160709.0,5.336388123946562,2007,0.8660254037844387,1e-10,3,2,70000000.0,18211013.0,73591500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
143.0,529.0,7.8,702518.0,7.59406586392806,2012,1e-10,0.5000000000000001,3,1,200000000.0,304360277.0,1110526981.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118.0,168.0,5.6,70463.0,4.467491792807304,2005,1.0,6.123233995736766e-17,3,0,75000000.0,55849401.0,94944017.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
124.0,143.0,5.9,109695.0,4.90602052828622,2017,1.0,6.123233995736766e-17,3,0,120000000.0,85364450.0,142531552.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
90.0,494.0,3.9,46148.0,2.949825427527228,2002,1e-10,1e-10,3,1,15000000.0,30259652.0,37659652.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
100.0,1e-10,8.0,6800.0,5.062383402149452,2007,1e-10,1e-10,3,2,2000000.0,1134358.0,2175587.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84.0,1e-10,7.1,195621.0,6.23285365207124,2000,1.2246467991473532e-16,1e-10,1,2,42000000.0,106793915.0,227793915.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
120.0,29.0,6.7,29466.0,4.941148234147165,2009,1e-10,1e-10,3,1,29000000.0,7460204.0,10066366.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,465.0,6.8,360578.0,6.2698779760624666,2004,0.8660254037844386,0.5000000000000001,3,1,75000000.0,120776832.0,196320329.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
121.0,296.0,7.2,91856.0,5.922035887319316,2013,1e-10,1.0,3,2,25000000.0,37738810.0,50738810.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,309.0,4.6,36120.0,3.420021398736292,2017,0.49999999999999994,1e-10,3,2,42000000.0,45852178.0,60129558.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,181.0,7.1,330970.0,6.50754813385544,1990,1.0,6.123233995736766e-17,3,2,14000000.0,178406268.0,432566361.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
129.0,554.0,7.6,377532.0,7.048712195721556,2006,1.0,6.123233995736766e-17,3,1,50000000.0,88634237.0,185798265.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
121.0,239.0,3.9,82515.0,3.116575530836716,1997,1.2246467991473532e-16,1e-10,3,1,110000000.0,48097081.0,150468000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100.0,1e-10,7.7,255197.0,6.921329468283103,2019,1.2246467991473532e-16,1e-10,3,2,200000000.0,434038008.0,1073064540.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96.0,1e-10,6.0,15949.0,4.140155265238992,1998,1e-10,1e-10,3,2,14000000.0,15064948.0,15064948.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.0,73.0,6.9,439904.0,6.4649696371246375,2016,0.49999999999999994,1e-10,3,1,178000000.0,155442489.0,542537546.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
98.0,1e-10,5.3,2843.0,2.969277607140488,1981,1e-10,1e-10,1,2,20000000.0,18826490.0,18826490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,1e-10,6.5,233659.0,5.7799682649885735,2006,0.8660254037844387,1e-10,3,1,50000000.0,46982632.0,94704227.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
97.0,122.0,6.8,102151.0,5.638858057332511,1999,0.8660254037844387,1e-10,3,2,20700000.0,2840417.0,2840417.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
112.0,640.0,6.3,88778.0,5.149504412078243,2012,0.8660254037844387,1e-10,3,2,21500000.0,16684352.0,74290305.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
81.0,1e-10,6.9,54.0,1.8932513605909584,2012,1e-10,1e-10,3,2,7910900.0,2167661.48,3749451.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,6.7,47281.0,5.174251714506731,2004,0.49999999999999994,1e-10,3,2,5000000.0,8886160.0,10206551.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,3.0,5.6,37952.0,4.212547675219868,2003,1.0,6.123233995736766e-17,3,0,20000000.0,132675402.0,164675402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
98.0,1e-10,5.4,6681.0,3.367250007976307,1986,0.49999999999999994,0.8660254037844387,3,1,15000000.0,1953732.0,1953732.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,1e-10,6.1,28858.0,4.477494214975331,2018,0.49999999999999994,1e-10,3,2,10000000.0,68566296.0,106256217.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
97.0,1e-10,5.1,39740.0,3.8419311504850553,2005,1e-10,1e-10,3,2,30000000.0,15007991.0,27147991.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
125.0,266.0,7.4,205381.0,6.5282921840397385,2017,1e-10,0.8660254037844384,3,1,30000000.0,56443120.0,150807630.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
134.0,533.0,7.2,87858.0,5.8984622891240654,2017,1e-10,1.0,3,1,50000000.0,29819114.0,36976336.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112.0,268.0,6.4,19110.0,4.510096783137855,1999,1e-10,0.8660254037844384,3,2,27000000.0,4485485.0,4485485.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,293.0,7.8,143364.0,6.6819983094733,1991,1e-10,1e-10,3,0,6500000.0,56190094.0,56215095.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.0,437.0,6.9,9823.0,4.534901578916236,1995,1e-10,1.0,3,0,11000000.0,2844379.0,2844379.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111.0,53.0,6.3,49226.0,4.876156983616885,2015,1e-10,0.8660254037844384,3,2,20000000.0,20180155.0,32608019.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107.0,174.0,6.4,336586.0,5.860884682564258,2006,1.2246467991473532e-16,1e-10,3,0,82500000.0,137355633.0,237685089.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
